"corpus","utterance"
"gleason","voting"
"gleason","we said I would say mine and then you would how it was when you voted"
"gleason","I didn't no I didn't"
"gleason","I voted for"
"gleason","register of deeds"
"gleason","I did not vote for Mrs Hicks"
"gleason","she the Democrat and I figured should I vote for the Democrat"
"gleason","and I made I was propagandized by Smith's ads"
"gleason","I did too"
"gleason","some of then had no opposition"
"gleason","not the resolutions the candidates"
"gleason","that's right"
"gleason","whoever you don't vote for"
"gleason","well even if we voted for somebody else"
"gleason","isn't the President"
"gleason","yeah"
"gleason","the only thing is that"
"gleason","let's say we voted for one person but all the other people voted for another person"
"gleason","the other person would win"
"gleason","all finished"
"gleason","okay"
"gleason","you have_to urinate"
"gleason","you sure"
"gleason","most"
"gleason","that's true"
"gleason","Jimmy Carter would win"
"gleason","that what"
"gleason","I don't think so"
"gleason","because they're working in there"
"gleason","and they don't want you to come there now"
"gleason","after when they're finished you can come there"
"gleason","I know you're finished Rachi"
"gleason","how about something else"
"gleason","maybe some fruit cocktail or"
"gleason","auh now I hope we have it now that I xxx"
"gleason","I bet we don't"
"gleason","uh"
"gleason","oh but we have something even more special"
"gleason","pineapple"
"gleason","hurray"
"gleason","pineapple"
"gleason","you know xxx"
"gleason","pineapple in its own juice"
"gleason","I have a feeling that it's not yours"
"gleason","hey where are the other dishes"
"gleason","yeah I know"
"gleason","it was pretty hard to"
"gleason","here"
"gleason","oh all the bowls are b used"
"gleason","hmm"
"gleason","uh"
"gleason","well have maybe"
"gleason","I don't know where any are"
"gleason","oh Rachi watch out pussy"
"gleason","it'll spill"
"gleason","John sit in your seat and you'll get some of these nice chunks"
"gleason","this is like what comes in the fruit cocktail"
"gleason","well taste"
"gleason","try one"
"gleason","then you'll decide whether you like it"
"gleason","it's"
"gleason","yeah"
"gleason","what"
"gleason","Rachi wait a few minutes okay"
"gleason","cause they're still busy"
"gleason","actually though xxx"
"gleason","no no"
"gleason","a thousand times no"
"gleason","okay"
"gleason","in fact one"
"gleason","I think two"
"gleason","in the lion and one in the tiger"
"gleason","does drug those animals"
"gleason","Lonnie said that the ones"
"gleason","the trouble like the ones they crack the whips at or something are trained to do that too she said"
"gleason","I supper is officially over"
"gleason","juice"
"gleason","juice Kate"
"gleason","good girl"
"gleason","you're hungry"
"gleason","no I"
"gleason","Janet already had her breakfast"
"gleason","so she's not gonna eat with us"
"gleason","just Katie mommy daddy and Joanie and that's it"
"gleason","okay Kate are you gonna have a piece of bacon"
"gleason","good"
"gleason","tell Joanie what we did last night"
"gleason","bless"
"gleason","tell tell her again"
"gleason","what"
"gleason","went out to dinner"
"gleason","xxx"
"gleason","pizza"
"gleason","no"
"gleason","not quite that classy"
"gleason","went to papa Gino's"
"gleason","did you like it Katie"
"gleason","tell Joanie did you eat it all up"
"gleason","she she did well"
"gleason","uhhuh"
"gleason","then where did daddy take you after that"
"gleason","no"
"gleason","and where did we go after that"
"gleason","no"
"gleason","we pulled into that store"
"gleason","remember that"
"gleason","two rocking chairs"
"gleason","wh"
"gleason","we went to that Scandanavian"
"gleason","we didn't find anything but two two bed"
"gleason","the dining room chairs they had were"
"gleason","so Katie ran an jumped on all the rocking chairs that they had"
"gleason","which they had about a hundred and twelve"
"gleason","for reading"
"gleason","you know that clamp on the head of the bed"
"gleason","how's your bacon Katie"
"gleason","how's the bacon"
"gleason","wanna see Santa Claus"
"gleason","you want an"
"gleason","she wants a bicycle from Santa"
"gleason","no"
"gleason","I did not"
"gleason","why"
"gleason","who uses it"
"gleason","oh just you"
"gleason","I guess I'll"
"gleason","he'll be right back"
"gleason","what else are you gonna ask Santa Claus for"
"gleason","what else would you like from Santa Claus"
"gleason","bicycle and what else"
"gleason","no"
"gleason","she is calling a bicycle an"
"gleason","a toy"
"gleason","you a dolly stroller so you can take your dolly for a walk"
"gleason","you saw it on tv didn't you"
"gleason","you hafta have_to be a good girl though"
"gleason","she wanted that before she saw it on tv"
"gleason","she did"
"gleason","Jill Milani's right"
"gleason","Jill has everything"
"gleason","so does uh"
"gleason","oh what's her face there"
"gleason","uh Susan Mccorthy"
"gleason","my God"
"gleason","she makes Katie look underprivileged"
"gleason","how's your bacon Kate"
"gleason","it's what"
"gleason","it's no"
"gleason","is it good or not good"
"gleason","it's good"
"gleason","this is no time to go monosyllabic on us"
"gleason","you shoulda heard her sing in the car last night"
"gleason","ah"
"gleason","and then she said"
"gleason","I miss aunt Joanie"
"gleason","I'm gonna go home and kiss aunt Joanie"
"gleason","I'm gonna squeeze aunt Joanie"
"gleason","she got off on a regular trip about it"
"gleason","did you miss aunt Joanie"
"gleason","did you miss aunt Joanie last night"
"gleason","you saw her come home"
"gleason","oh that that could be upsetting to aunt Joanie"
"gleason","did he come up with you"
"gleason","did he come up when he picked you up"
"gleason","what'd he think of the place"
"gleason","he'd never been here had he"
"gleason","no"
"gleason","I'm trying to think the last party he got asked to"
"gleason","I think it was the one that was the one we had on at eighteen eighty one creeping"
"gleason","I don't think you have"
"gleason","I don't think he was at our wedding reception"
"gleason","maybe what"
"gleason","maybe xxx"
"gleason","how're ya doing Kate"
"gleason","mm boy"
"gleason","xxx"
"gleason","really"
"gleason","with his parents"
"gleason","God"
"gleason","I mean he's been in and out progressively but right now he's in"
"gleason","and the new challenge is to get him out"
"gleason","and Jimmy"
"gleason","joa Jimmy's at school"
"gleason","yeah"
"gleason","both Jimmys are at home today"
"gleason","they're not they can't come with us"
"gleason","he is"
"gleason","that's Janet"
"gleason","that's Janet"
"gleason","just like your teacher's name Janet"
"gleason","mhm"
"gleason","Jimmy in school and Janet on the couch that's right"
"gleason","Janet's drinking coffee right"
"gleason","she's eating coffee as a matter of fact"
"gleason","well then let's finish the one we have"
"gleason","somehow they aren't quite the same without milk are they"
"gleason","Johnny wanted to stop for milk last night and I didn't want to stop"
"gleason","I didn't win he just gave up"
"gleason","so we made them with water instead of milk"
"gleason","but we have_to go to the store today for two thousand things so"
"gleason","Katie and Louise are going out to dinner this week"
"gleason","she doesn't know about it yet"
"gleason","you see I told you she didn't know about it"
"gleason","well first of all we're not gonna leave til a they're a half hour into the party"
"gleason","how much damage can Katie do in a half hour"
"gleason","then if"
"gleason","from six"
"gleason","then if they go from six to seven"
"gleason","by we get there Pat come back at"
"gleason","more what honey"
"gleason","cupcake"
"gleason","muffins"
"gleason","can you say muffins"
"gleason","I"
"gleason","Elise can take her"
"gleason","she's b paid to take her"
"gleason","pause for some bacon"
"gleason","alright"
"gleason","she was singing uh"
"gleason","Frere Jacques"
"gleason","she said you taught her that"
"gleason","are"
"gleason","hmm"
"gleason","now"
"gleason","what"
"gleason","cut"
"gleason","that's"
"gleason","very good"
"gleason","okay"
"gleason","I"
"gleason","could go on forever"
"gleason","okay"
"gleason","now"
"gleason","she"
"gleason","oh my God"
"gleason","if she'd a sing that one through it'd freak me out"
"gleason","yeah"
"gleason","yeah"
"gleason","yeah she xxx"
"gleason","xxx"
"gleason","we have_to make some more j u i c e"
"gleason","if you want some we have_to make more"
"gleason","that's what j u i c e is"
"gleason","oh look at that Katie drank her juice"
"gleason","good girl"
"gleason","how many muffins have you had"
"gleason","how many"
"gleason","and now which one"
"gleason","which one is this"
"gleason","this is number"
"gleason","two"
"gleason","want more coffee John"
"gleason","okay"
"gleason","dya you make a whole pound of bacon Johnny"
"gleason","hm we'll have bacon sandwiches"
"gleason","today's national leftover day"
"gleason","there's about eighty seven containers left over"
"gleason","get out"
"gleason","we're not gonna eat here so you can have a xxx"
"gleason","give her time"
